t,x1,y1,z1,x2,y2,z2
42,17.6289,9.40636,487.071,32.0311,30.766,-256.764
42.0125,17.8189,9.65167,487.23,32.3077,31.1857,-256.86
42.025,18.0163,9.89115,487.388,32.5969,31.597,-256.956
42.0375,18.2207,10.1246,487.547,32.8983,31.9994,-257.052
42.05,18.4321,10.3518,487.706,33.2116,32.3925,-257.148
42.0625,18.6503,10.5725,487.864,33.5367,32.776,-257.244
42.075,18.8749,10.7865,488.023,33.8731,33.1496,-257.34
42.0875,19.1059,10.9937,488.181,34.2206,33.5128,-257.436
42.1,19.3431,11.1938,488.34,34.579,33.8655,-257.532
42.1125,19.5862,11.3868,488.499,34.9477,34.2072,-257.628
42.125,19.8349,11.5723,488.657,35.3266,34.5376,-257.724
42.1375,20.0892,11.7502,488.816,35.7152,34.8565,-257.82
42.15,20.3486,11.9204,488.974,36.1133,35.1636,-257.916
42.1625,20.6131,12.0828,489.133,36.5204,35.4585,-258.013
42.175,20.8823,12.2371,489.292,36.9363,35.7411,-258.109
42.1875,21.1561,12.3832,489.45,37.3604,36.011,-258.205
42.2,21.4341,12.521,489.609,37.7925,36.268,-258.301
42.2125,21.7162,12.6504,489.768,38.2321,36.5119,-258.397
42.225,22.002,12.7712,489.926,38.6788,36.7425,-258.493
42.2375,22.2913,12.8834,490.085,39.1323,36.9595,-258.589
42.25,22.5839,12.9868,490.243,39.5921,37.1628,-258.685
42.2625,22.8795,13.0814,490.402,40.0578,37.3521,-258.781
42.275,23.1777,13.1671,490.561,40.529,37.5274,-258.877
42.2875,23.4784,13.2437,490.719,41.0053,37.6883,-258.973
42.3,23.7813,13.3112,490.878,41.4862,37.8349,-259.069
42.3125,24.0861,13.3696,491.037,41.9712,37.967,-259.166
42.325,24.3925,13.4188,491.195,42.4601,38.0844,-259.262
42.3375,24.7002,13.4588,491.354,42.9522,38.187,-259.358
42.35,25.009,13.4895,491.512,43.4473,38.2747,-259.454
42.3625,25.3186,13.5108,491.671,43.9447,38.3476,-259.55
42.375,25.6287,13.5229,491.83,44.4441,38.4054,-259.646
42.3875,25.939,13.5256,491.988,44.945,38.4482,-259.742
42.4,26.2492,13.5189,492.147,45.447,38.4758,-259.838
42.4125,26.5591,13.503,492.306,45.9495,38.4884,-259.934
42.425,26.8684,13.4777,492.464,46.4523,38.4858,-260.03
42.4375,27.1768,13.4431,492.623,46.9547,38.4681,-260.126
42.45,27.484,13.3993,492.781,47.4564,38.4353,-260.223
42.4625,27.7897,13.3462,492.94,47.9568,38.3874,-260.319
42.475,28.0938,13.284,493.099,48.4556,38.3245,-260.415
42.4875,28.3958,13.2126,493.257,48.9523,38.2466,-260.511
42.5,28.6955,13.1322,493.416,49.4463,38.1538,-260.607
42.5125,28.9926,13.0428,493.575,49.9374,38.0461,-260.703
42.525,29.287,12.9445,493.733,50.425,37.9238,-260.799
42.5375,29.5782,12.8373,493.892,50.9087,37.7868,-260.895
42.55,29.8661,12.7215,494.05,51.3881,37.6353,-260.991
42.5625,30.1504,12.5971,494.209,51.8627,37.4694,-261.088
42.575,30.4308,12.4641,494.368,52.3321,37.2894,-261.184
42.5875,30.707,12.3228,494.526,52.7958,37.0953,-261.28
42.6,30.9789,12.1732,494.685,53.2536,36.8873,-261.376
42.6125,31.2462,12.0155,494.844,53.7048,36.6657,-261.472
42.625,31.5086,11.8499,495.002,54.1492,36.4306,-261.568
42.6375,31.7659,11.6764,495.161,54.5862,36.1822,-261.664
42.65,32.0178,11.4953,495.32,55.0157,35.9207,-261.76
42.6625,32.2642,11.3066,495.478,55.437,35.6465,-261.856
42.675,32.5048,11.1106,495.637,55.8499,35.3597,-261.953
42.6875,32.7394,10.9075,495.796,56.254,35.0606,-262.049
42.7,32.9678,10.6974,495.954,56.6489,34.7495,-262.145
42.7125,33.1898,10.4806,496.113,57.0343,34.4267,-262.241
42.725,33.4051,10.2571,496.271,57.4098,34.0924,-262.337
42.7375,33.6136,10.0273,496.43,57.775,33.7469,-262.433
42.75,33.8151,9.79127,496.589,58.1297,33.3906,-262.529
42.7625,34.0094,9.54931,496.747,58.4735,33.0238,-262.625
42.775,34.1963,9.30162,496.906,58.8061,32.6469,-262.721
42.7875,34.3757,9.04841,497.065,59.1273,32.26,-262.818
42.8,34.5474,8.78992,497.223,59.4366,31.8637,-262.914
42.8125,34.7113,8.52638,497.382,59.7338,31.4583,-263.01
42.825,34.8671,8.25802,497.541,60.0188,31.0441,-263.106
42.8375,35.0148,7.9851,497.699,60.2911,30.6215,-263.202
42.85,35.1542,7.70786,497.858,60.5506,30.1909,-263.298
42.8625,35.2852,7.42655,498.017,60.797,29.7527,-263.394
42.875,35.4077,7.14143,498.175,61.0302,29.3073,-263.49
42.8875,35.5215,6.85274,498.334,61.2498,28.8551,-263.587
42.9,35.6266,6.56077,498.493,61.4557,28.3965,-263.683
42.9125,35.7229,6.26576,498.651,61.6477,27.9318,-263.779
42.925,35.8102,5.96799,498.81,61.8256,27.4616,-263.875
42.9375,35.8885,5.66772,498.969,61.9893,26.9863,-263.971
42.95,35.9578,5.36524,499.127,62.1387,26.5063,-264.067
42.9625,36.018,5.06081,499.286,62.2735,26.0219,-264.163
42.975,36.0689,4.7547,499.445,62.3937,25.5338,-264.26
42.9875,36.1106,4.4472,499.603,62.4991,25.0422,-264.356
43,36.1431,4.13858,499.762,62.5897,24.5477,-264.452
43.0125,36.1662,3.82913,499.921,62.6654,24.0507,-264.548
43.025,36.18,3.51912,500.079,62.7261,23.5517,-264.644
43.0375,36.1845,3.20884,500.238,62.7717,23.051,-264.74
43.05,36.1796,2.89856,500.397,62.8023,22.5492,-264.836
43.0625,36.1654,2.58857,500.555,62.8177,22.0467,-264.933
43.075,36.1419,2.27914,500.714,62.818,21.544,-265.029
43.0875,36.1091,1.97056,500.873,62.8032,21.0414,-265.125
43.1,36.067,1.66311,501.031,62.7733,20.5396,-265.221
43.1125,36.0157,1.35707,501.19,62.7282,20.0389,-265.317
43.125,35.9552,1.05271,501.349,62.6682,19.5398,-265.413
43.1375,35.8856,0.750306,501.507,62.5931,19.0427,-265.509
43.15,35.8069,0.450137,501.666,62.5031,18.548,-265.606
43.1625,35.7192,0.152471,501.825,62.3983,18.0564,-265.702
43.175,35.6225,-0.14242,501.983,62.2787,17.568,-265.798
43.1875,35.5171,-0.43427,502.142,62.1445,17.0836,-265.894
43.2,35.4029,-0.722815,502.301,61.9957,16.6033,-265.99
43.2125,35.2801,-1.00779,502.459,61.8326,16.1278,-266.086
43.225,35.1487,-1.28895,502.618,61.6553,15.6574,-266.182
43.2375,35.009,-1.56602,502.777,61.4638,15.1925,-266.279
43.25,34.861,-1.83876,502.935,61.2585,14.7336,-266.375
43.2625,34.7048,-2.10693,503.094,61.0394,14.2811,-266.471
43.275,34.5407,-2.37027,503.253,60.8069,13.8354,-266.567
43.2875,34.3687,-2.62855,503.411,60.561,13.3969,-266.663
43.3,34.189,-2.88155,503.57,60.302,12.966,-266.759
43.3125,34.0017,-3.12901,503.729,60.0302,12.5431,-266.855
43.325,33.8071,-3.37074,503.887,59.7458,12.1286,-266.952
43.3375,33.6054,-3.6065,504.046,59.449,11.7228,-267.048
43.35,33.3966,-3.83607,504.205,59.1402,11.3261,-267.144
43.3625,33.181,-4.05927,504.364,58.8195,10.9389,-267.24
43.375,32.9588,-4.27587,504.522,58.4874,10.5615,-267.336
43.3875,32.7301,-4.48569,504.681,58.144,10.1943,-267.432
43.4,32.4953,-4.68853,504.84,57.7898,9.83754,-267.529
43.4125,32.2544,-4.88421,504.998,57.425,9.49164,-267.625
43.425,32.0078,-5.07256,505.157,57.0499,9.15687,-267.721
43.4375,31.7556,-5.2534,505.316,56.6649,8.83355,-267.817
43.45,31.4981,-5.42657,505.474,56.2704,8.52195,-267.913
43.4625,31.2355,-5.59191,505.633,55.8667,8.22237,-268.009
43.475,30.9681,-5.74927,505.792,55.4541,7.93508,-268.106
43.4875,30.696,-5.89852,505.95,55.0331,7.66032,-268.202
43.5,30.4196,-6.03951,506.109,54.604,7.39837,-268.298
43.5125,30.139,-6.17211,506.268,54.1672,7.14944,-268.394
43.525,29.8546,-6.29622,506.427,53.7232,6.91377,-268.49
43.5375,29.5666,-6.4117,506.585,53.2722,6.69157,-268.586
43.55,29.2752,-6.51847,506.744,52.8148,6.48305,-268.683
43.5625,28.9807,-6.61643,506.903,52.3512,6.28838,-268.779
43.575,28.6835,-6.70547,507.061,51.8821,6.10775,-268.875
43.5875,28.3836,-6.78553,507.22,51.4077,5.94132,-268.971
43.6,28.0816,-6.85653,507.379,50.9285,5.78924,-269.067
43.6125,27.7775,-6.91841,507.537,50.445,5.65165,-269.164
43.625,27.4717,-6.97111,507.696,49.9575,5.52868,-269.26
43.6375,27.1644,-7.01459,507.855,49.4666,5.42042,-269.356
43.65,26.856,-7.0488,508.014,48.9726,5.327,-269.452
43.6625,26.5467,-7.07371,508.172,48.476,5.24848,-269.548
43.675,26.2367,-7.0893,508.331,47.9773,5.18493,-269.644
43.6875,25.9265,-7.09556,508.49,47.4769,5.13643,-269.741
43.7,25.6162,-7.09247,508.648,46.9753,5.103,-269.837
43.7125,25.3061,-7.08005,508.807,46.4729,5.08469,-269.933
43.725,24.9966,-7.05831,508.966,45.9702,5.0815,-270.029
43.7375,24.6878,-7.02726,509.124,45.4676,5.09344,-270.125
43.75,24.3801,-6.98694,509.283,44.9656,5.1205,-270.222
43.7625,24.0738,-6.93737,509.442,44.4646,5.16266,-270.318
43.775,23.7691,-6.8786,509.601,43.9652,5.21987,-270.414
43.7875,23.4663,-6.8107,509.759,43.4677,5.29208,-270.51
43.8,23.1657,-6.73371,509.918,42.9725,5.37924,-270.606
43.8125,22.8675,-6.64771,510.077,42.4803,5.48125,-270.702
43.825,22.572,-6.55278,510.235,41.9913,5.59804,-270.799
43.8375,22.2796,-6.449,510.394,41.506,5.72948,-270.895
43.85,21.9904,-6.33646,510.553,41.025,5.87547,-270.991
43.8625,21.7047,-6.21528,510.712,40.5485,6.03587,-271.087
43.875,21.4228,-6.08555,510.87,40.0771,6.21054,-271.183
43.8875,21.145,-5.94739,511.029,39.6111,6.39931,-271.28
43.9,20.8714,-5.80094,511.188,39.1511,6.60202,-271.376
43.9125,20.6023,-5.64632,511.346,38.6973,6.81848,-271.472
43.925,20.338,-5.48368,511.505,38.2503,7.04849,-271.568
43.9375,20.0788,-5.31315,511.664,37.8104,7.29186,-271.664
43.95,19.8247,-5.1349,511.823,37.378,7.54835,-271.761
43.9625,19.5762,-4.94909,511.981,36.9536,7.81774,-271.857
43.975,19.3334,-4.75588,512.14,36.5374,8.09978,-271.953
43.9875,19.0965,-4.55545,512.299,36.1299,8.39422,-272.049
44,18.8657,-4.34799,512.458,35.7315,8.70078,-272.145
44.0125,18.6413,-4.13367,512.616,35.3424,9.0192,-272.242
44.025,18.4234,-3.9127,512.775,34.9632,9.34918,-272.338
44.0375,18.2123,-3.68527,512.934,34.594,9.69042,-272.434
44.05,18.0081,-3.45159,513.092,34.2352,10.0426,-272.53
44.0625,17.811,-3.21187,513.251,33.8873,10.4055,-272.626
44.075,17.6213,-2.96633,513.41,33.5504,10.7786,-272.723
44.0875,17.439,-2.71519,513.569,33.2248,11.1617,-272.819
44.1,17.2644,-2.45868,513.727,32.911,11.5544,-272.915
44.1125,17.0975,-2.19702,513.886,32.6091,11.9565,-273.011
44.125,16.9386,-1.93047,514.045,32.3194,12.3674,-273.108
44.1375,16.7878,-1.65926,514.204,32.0423,12.7868,-273.204
44.15,16.6452,-1.38363,514.362,31.7779,13.2144,-273.3
44.1625,16.511,-1.10383,514.521,31.5265,13.6497,-273.396
44.175,16.3853,-0.820128,514.68,31.2883,14.0924,-273.492
44.1875,16.2682,-0.532766,514.839,31.0635,14.5421,-273.589
44.2,16.1597,-0.242009,514.997,30.8523,14.9984,-273.685
44.2125,16.0601,0.0518787,515.156,30.655,15.4608,-273.781
44.225,15.9693,0.348632,515.315,30.4717,15.9289,-273.877
44.2375,15.8876,0.647982,515.473,30.3026,16.4023,-273.973
44.25,15.8148,0.949657,515.632,30.1478,16.8806,-274.07
44.2625,15.7512,1.25338,515.791,30.0074,17.3634,-274.166
44.275,15.6968,1.55889,515.95,29.8816,17.8501,-274.262
44.2875,15.6515,1.86589,516.108,29.7706,18.3404,-274.358
44.3,15.6156,2.17412,516.267,29.6743,18.8339,-274.455
44.3125,15.5889,2.48329,516.426,29.593,19.33,-274.551
44.325,15.5715,2.79312,516.585,29.5266,19.8283,-274.647
44.3375,15.5635,3.10333,516.743,29.4752,20.3284,-274.743
44.35,15.5648,3.41365,516.902,29.4389,20.8298,-274.839
44.3625,15.5754,3.72379,517.061,29.4177,21.3321,-274.936
44.375,15.5954,4.03346,517.22,29.4117,21.8348,-275.032
44.3875,15.6247,4.34239,517.378,29.4207,22.3374,-275.128
44.4,15.6632,4.65031,517.537,29.4449,22.8396,-275.224
44.4125,15.7111,4.95692,517.696,29.4842,23.3408,-275.321
44.425,15.7681,5.26196,517.855,29.5386,23.8406,-275.417
44.4375,15.8342,5.56514,518.013,29.6079,24.3385,-275.513
44.45,15.9095,5.86619,518.172,29.6922,24.8341,-275.609
44.4625,15.9938,6.16484,518.331,29.7914,25.327,-275.705
44.475,16.087,6.46082,518.49,29.9054,25.8166,-275.802
44.4875,16.1891,6.75386,518.648,30.0341,26.3026,-275.898
44.5,16.3,7.04369,518.807,30.1773,26.7845,-275.994
44.5125,16.4196,7.33006,518.966,30.335,27.2619,-276.09
44.525,16.5477,7.6127,519.125,30.507,27.7343,-276.187
44.5375,16.6842,7.89135,519.283,30.6931,28.2013,-276.283
44.55,16.8291,8.16577,519.442,30.8931,28.6625,-276.379
44.5625,16.9822,8.43571,519.601,31.107,29.1175,-276.475
44.575,17.1433,8.70091,519.76,31.3345,29.5658,-276.572
44.5875,17.3124,8.96115,519.918,31.5753,30.0071,-276.668
44.6,17.4892,9.21619,520.077,31.8293,30.4409,-276.764
44.6125,17.6735,9.46578,520.236,32.0963,30.8669,-276.86
44.625,17.8654,9.70972,520.395,32.3759,31.2847,-276.957
44.6375,18.0644,9.94777,520.553,32.668,31.6939,-277.053
44.65,18.2706,10.1797,520.712,32.9723,32.0941,-277.149
44.6625,18.4836,10.4054,520.871,33.2885,32.4849,-277.245
44.675,18.7033,10.6245,521.03,33.6163,32.8661,-277.342
44.6875,18.9295,10.8369,521.189,33.9554,33.2372,-277.438
44.7,19.162,11.0424,521.347,34.3056,33.598,-277.534
44.7125,19.4006,11.2409,521.506,34.6664,33.948,-277.63
44.725,19.6451,11.432,521.665,35.0376,34.287,-277.727
44.7375,19.8952,11.6157,521.824,35.4189,34.6148,-277.823
44.75,20.1507,11.7919,521.982,35.8098,34.9308,-277.919
44.7625,20.4114,11.9602,522.141,36.2101,35.235,-278.015
44.775,20.677,12.1206,522.3,36.6193,35.527,-278.112
44.7875,20.9474,12.273,522.459,37.0372,35.8066,-278.208
44.8,21.2222,12.4171,522.617,37.4632,36.0734,-278.304
44.8125,21.5012,12.5529,522.776,37.8971,36.3273,-278.4
44.825,21.7842,12.6803,522.935,38.3385,36.5681,-278.497
44.8375,22.0709,12.799,523.094,38.7869,36.7954,-278.593
44.85,22.361,12.9091,523.253,39.2419,37.0092,-278.689
44.8625,22.6543,13.0105,523.411,39.7032,37.2091,-278.785
44.875,22.9505,13.1029,523.57,40.1702,37.3951,-278.882
44.8875,23.2494,13.1864,523.729,40.6427,37.567,-278.978
44.9,23.5506,13.2608,523.888,41.1201,37.7245,-279.074
44.9125,23.854,13.3262,524.046,41.602,37.8676,-279.17
44.925,24.1592,13.3824,524.205,42.088,37.9962,-279.267
44.9375,24.4659,13.4294,524.364,42.5777,38.11,-279.363
44.95,24.7739,13.4671,524.523,43.0706,38.2091,-279.459
44.9625,25.083,13.4956,524.681,43.5662,38.2933,-279.555
44.975,25.3927,13.5147,524.84,44.0642,38.3625,-279.652
44.9875,25.7028,13.5245,524.999,44.564,38.4168,-279.748
45,26.0132,13.525,525.158,45.0652,38.4559,-279.844
45.0125,26.3234,13.5161,525.317,45.5673,38.48,-279.94
45.025,26.6331,13.4979,525.475,46.07,38.4889,-280.037
45.0375,26.9422,13.4704,525.634,46.5727,38.4828,-280.133
45.05,27.2504,13.4336,525.793,47.075,38.4614,-280.229
45.0625,27.5572,13.3876,525.952,47.5764,38.425,-280.325
45.075,27.8626,13.3323,526.111,48.0765,38.3735,-280.422
45.0875,28.1661,13.2678,526.269,48.5748,38.307,-280.518
45.1,28.4676,13.1943,526.428,49.0709,38.2255,-280.614
45.1125,28.7668,13.1117,526.587,49.5643,38.1292,-280.711
45.125,29.0633,13.0202,526.746,50.0546,38.018,-280.807
45.1375,29.3569,12.9198,526.904,50.5413,37.8921,-280.903
45.15,29.6473,12.8105,527.063,51.024,37.7516,-280.999
45.1625,29.9344,12.6926,527.222,51.5023,37.5967,-281.096
45.175,30.2177,12.5661,527.381,51.9757,37.4274,-281.192
45.1875,30.4972,12.4312,527.54,52.4437,37.244,-281.288
45.2,30.7724,12.2879,527.698,52.9061,37.0466,-281.384
45.2125,31.0432,12.1363,527.857,53.3623,36.8353,-281.481
45.225,31.3094,11.9767,528.016,53.8119,36.6104,-281.577
45.2375,31.5706,11.8092,528.175,54.2546,36.3721,-281.673
45.25,31.8266,11.6339,528.334,54.6899,36.1206,-281.77
45.2625,32.0772,11.4509,528.492,55.1174,35.8561,-281.866
45.275,32.3223,11.2605,528.651,55.5367,35.5788,-281.962
45.2875,32.5615,11.0628,528.81,55.9476,35.2891,-282.058
45.3,32.7946,10.858,528.969,56.3495,34.9871,-282.155
45.3125,33.0214,10.6462,529.128,56.7422,34.6731,-282.251
45.325,33.2418,10.4278,529.286,57.1252,34.3475,-282.347
45.3375,33.4555,10.2028,529.445,57.4983,34.0105,-282.444
45.35,33.6624,9.97145,529.604,57.861,33.6624,-282.54
45.3625,33.8622,9.734,529.763,58.2131,33.3036,-282.636
45.375,34.0547,9.49065,529.922,58.5543,32.9343,-282.732
45.3875,34.2399,9.24161,530.08,58.8842,32.555,-282.829
45.4,34.4174,8.98712,530.239,59.2025,32.1659,-282.925
45.4125,34.5873,8.72739,530.398,59.509,31.7673,-283.021
45.425,34.7492,8.46268,530.557,59.8033,31.3598,-283.118
45.4375,34.9031,8.19321,530.716,60.0852,30.9435,-283.214
45.45,35.0488,7.91923,530.874,60.3545,30.519,-283.31
45.4625,35.1862,7.64099,531.033,60.6109,30.0866,-283.406
45.475,35.3152,7.35874,531.192,60.8542,29.6466,-283.503
45.4875,35.4356,7.07274,531.351,61.0841,29.1995,-283.599
45.5,35.5473,6.78324,531.51,61.3004,28.7457,-283.695
45.5125,35.6503,6.49052,531.668,61.503,28.2856,-283.792
45.525,35.7445,6.19482,531.827,61.6917,27.8196,-283.888
45.5375,35.8297,5.89643,531.986,61.8662,27.3482,-283.984
45.55,35.9058,5.59561,532.145,62.0265,26.8717,-284.081
45.5625,35.9729,5.29263,532.304,62.1724,26.3906,-284.177
45.575,36.0309,4.98777,532.462,62.3037,25.9053,-284.273
45.5875,36.0796,4.6813,532.621,62.4204,25.4163,-284.369
45.6,36.1191,4.37351,532.78,62.5223,24.924,-284.466
45.6125,36.1493,4.06467,532.939,62.6093,24.4288,-284.562
45.625,36.1702,3.75506,533.098,62.6814,23.9313,-284.658
45.6375,36.1818,3.44496,533.257,62.7385,23.4318,-284.755
45.65,36.1841,3.13465,533.415,62.7805,22.9308,-284.851
45.6625,36.177,2.82441,533.574,62.8075,22.4288,-284.947
45.675,36.1605,2.51453,533.733,62.8193,21.9262,-285.044
45.6875,36.1348,2.20528,533.892,62.816,21.4235,-285.14
45.7,36.0998,1.89695,534.051,62.7976,20.9211,-285.236
45.7125,36.0555,1.58981,534.209,62.764,20.4195,-285.332
45.725,36.0019,1.28414,534.368,62.7154,19.9191,-285.429
45.7375,35.9392,0.980224,534.527,62.6517,19.4204,-285.525
45.75,35.8674,0.67833,534.686,62.5731,18.9239,-285.621
45.7625,35.7866,0.378735,534.845,62.4795,18.4299,-285.718
45.775,35.6967,0.0817093,535.004,62.3712,17.939,-285.814
45.7875,35.598,-0.212478,535.162,62.2481,17.4516,-285.91
45.8,35.4904,-0.503561,535.321,62.1104,16.9681,-286.007
45.8125,35.3741,-0.791276,535.48,61.9582,16.4889,-286.103
45.825,35.2493,-1.07536,535.639,61.7916,16.0146,-286.199
45.8375,35.1159,-1.35556,535.798,61.6109,15.5455,-286.296
45.85,34.9742,-1.63162,535.956,61.4161,15.082,-286.392
45.8625,34.8242,-1.90329,536.115,61.2075,14.6246,-286.488
45.875,34.6661,-2.17032,536.274,60.9852,14.1737,-286.584
45.8875,34.5001,-2.43247,536.433,60.7494,13.7297,-286.681
45.9,34.3262,-2.68951,536.592,60.5004,13.2929,-286.777
45.9125,34.1447,-2.9412,536.751,60.2383,12.8639,-286.873
45.925,33.9557,-3.18732,536.909,59.9634,12.443,-286.97
45.9375,33.7593,-3.42763,537.068,59.676,12.0305,-287.066
45.95,33.5559,-3.66193,537.227,59.3764,11.6268,-287.162
45.9625,33.3454,-3.89,537.386,59.0647,11.2324,-287.259
45.975,33.1282,-4.11163,537.545,58.7413,10.8475,-287.355
45.9875,32.9045,-4.32663,537.704,58.4064,10.4725,-287.451
46,32.6743,-4.53479,537.862,58.0604,10.1078,-287.548
46.0125,32.438,-4.73593,538.021,57.7036,9.75359,-287.644
46.025,32.1958,-4.92988,538.18,57.3363,9.41033,-287.74
46.0375,31.9478,-5.11644,538.339,56.9588,9.07827,-287.837
46.05,31.6943,-5.29546,538.498,56.5716,8.75773,-287.933
46.0625,31.4356,-5.46677,538.657,56.1748,8.44898,-288.029
46.075,31.1718,-5.63021,538.815,55.7689,8.15232,-288.126
46.0875,30.9032,-5.78564,538.974,55.3543,7.868,-288.222
46.1,30.6301,-5.93292,539.133,54.9313,7.59629,-288.318
46.1125,30.3526,-6.07192,539.292,54.5004,7.33742,-288.415
46.125,30.0711,-6.2025,539.451,54.0618,7.09165,-288.511
46.1375,29.7858,-6.32455,539.61,53.616,6.85919,-288.607
46.15,29.4969,-6.43796,539.768,53.1635,6.64024,-288.704
46.1625,29.2048,-6.54263,539.927,52.7046,6.43501,-288.8
46.175,28.9097,-6.63845,540.086,52.2396,6.24369,-288.896
46.1875,28.6118,-6.72535,540.245,51.7692,6.06644,-288.993
46.2,28.3114,-6.80325,540.404,51.2936,5.90343,-289.089
46.2125,28.0088,-6.87207,540.563,50.8134,5.75481,-289.185
46.225,27.7043,-6.93176,540.722,50.3288,5.62071,-289.282
46.2375,27.3981,-6.98226,540.88,49.8405,5.50124,-289.378
46.25,27.0905,-7.02351,541.039,49.3488,5.39653,-289.474
46.2625,26.7818,-7.0555,541.198,48.8542,5.30666,-289.571
46.275,26.4724,-7.07818,541.357,48.357,5.23172,-289.667
46.2875,26.1623,-7.09154,541.516,47.8579,5.17177,-289.763
46.3,25.852,-7.09556,541.675,47.3572,5.12687,-289.86
46.3125,25.5418,-7.09024,541.833,46.8553,5.09705,-289.956
46.325,25.2318,-7.07559,541.992,46.3528,5.08236,-290.052
46.3375,24.9224,-7.05161,542.151,45.8501,5.08279,-290.149
46.35,24.6139,-7.01834,542.31,45.3476,5.09835,-290.245
46.3625,24.3065,-6.97579,542.469,44.8458,5.12902,-290.341
46.375,24.0005,-6.92402,542.628,44.3451,5.17479,-290.438
46.3875,23.6962,-6.86306,542.787,43.8461,5.23559,-290.534
46.4,23.3939,-6.79297,542.945,43.3491,5.31139,-290.63
46.4125,23.0939,-6.71382,543.104,42.8546,5.40211,-290.727
46.425,22.7963,-6.62568,543.263,42.3631,5.50767,-290.823
46.4375,22.5016,-6.52862,543.422,41.875,5.62797,-290.919
46.45,22.2099,-6.42273,543.581,41.3907,5.7629,-291.016
46.4625,21.9215,-6.30811,543.74,40.9107,5.91235,-291.112
46.475,21.6367,-6.18487,543.899,40.4354,6.07618,-291.208
46.4875,21.3558,-6.05311,544.057,39.9653,6.25423,-291.305
46.5,21.0789,-5.91296,544.216,39.5007,6.44636,-291.401
46.5125,20.8064,-5.76454,544.375,39.0421,6.65237,-291.498
46.525,20.5384,-5.60799,544.534,38.5899,6.87209,-291.594
46.5375,20.2753,-5.44344,544.693,38.1446,7.10532,-291.69
46.55,20.0173,-5.27105,544.852,37.7064,7.35185,-291.787
46.5625,19.7646,-5.09098,545.011,37.2759,7.61145,-291.883
46.575,19.5174,-4.90338,545.169,36.8534,7.88389,-291.979
46.5875,19.276,-4.70842,545.328,36.4393,8.16892,-292.076
46.6,19.0405,-4.50629,545.487,36.0339,8.46628,-292.172
46.6125,18.8112,-4.29717,545.646,35.6377,8.77571,-292.268
46.625,18.5884,-4.08124,545.805,35.2509,9.09692,-292.365
46.6375,18.3721,-3.8587,545.964,34.8741,9.42962,-292.461
46.65,18.1626,-3.62975,546.123,34.5073,9.77351,-292.557
46.6625,17.9601,-3.39461,546.281,34.1511,10.1283,-292.654
46.675,17.7648,-3.15348,546.44,33.8058,10.4936,-292.75
46.6875,17.5768,-2.90657,546.599,33.4716,10.8692,-292.846
46.7,17.3963,-2.65413,546.758,33.1488,11.2546,-292.943
46.7125,17.2236,-2.39636,546.917,32.8378,11.6496,-293.039
46.725,17.0586,-2.13352,547.076,32.5388,12.0538,-293.136
46.7375,16.9016,-1.86582,547.235,32.2521,12.4668,-293.232
46.75,16.7528,-1.59353,547.394,31.978,12.8882,-293.328
46.7625,16.6122,-1.31688,547.552,31.7167,13.3177,-293.425
46.775,16.48,-1.03613,547.711,31.4684,13.7548,-293.521
46.7875,16.3563,-0.75152,547.87,31.2334,14.1992,-293.617
46.8,16.2413,-0.463321,548.029,31.0119,14.6505,-293.714
46.8125,16.1349,-0.171791,548.188,30.804,15.1083,-293.81
46.825,16.0374,0.122808,548.347,30.61,15.5721,-293.907
46.8375,15.9488,0.420208,548.506,30.4301,16.0415,-294.003
46.85,15.8692,0.720139,548.665,30.2644,16.5161,-294.099
